time,wx,wy,yaw,pitch,roll,imu_ax,imu_ay,imu_az
1774367350.658,24.204,9.583,-0.1819,-0.0812,-0.0021,0.6389,0.0431,9.7163
1774367350.784,24.253,9.574,-0.1819,-0.0812,-0.0021,0.8024,-0.8976,9.6855
1774367350.888,24.302,9.565,-0.1819,-0.0812,-0.0021,0.6364,0.0596,9.7167
1774367350.992,24.351,9.556,-0.1819,-0.0812,-0.0021,0.7549,0.3265,9.7954
1774367351.096,24.401,9.547,-0.1819,-0.0812,-0.0021,0.7984,-0.8651,9.6870
1774367351.202,24.450,9.538,-0.1819,-0.0812,-0.0021,0.8009,-0.8872,9.6861
1774367351.306,24.499,9.529,-0.1819,-0.0813,-0.0021,0.7961,0.1237,9.8022
1774367351.434,24.548,9.520,-0.1819,-0.0812,-0.0021,0.7919,-0.8136,9.6893
1774367351.546,24.597,9.511,-0.1819,-0.0812,-0.0021,0.7914,-0.8054,9.6897
1774367351.650,24.646,9.502,-0.1819,-0.0812,-0.0021,0.6963,-0.0441,9.7291
1774367351.755,24.696,9.493,-0.1819,-0.0812,-0.0021,0.7987,-0.8668,9.6869
1774367351.858,24.745,9.484,-0.1819,-0.0813,-0.0021,0.9710,1.2234,9.9508
1774367351.973,24.794,9.475,-0.1819,-0.0813,-0.0021,0.7157,0.1425,9.7599
1774367352.102,24.843,9.466,-0.1819,-0.0812,-0.0021,0.7885,-0.7849,9.6907
1774367352.206,24.892,9.457,-0.1819,-0.0812,-0.0021,0.9755,1.1275,9.9450
1774367352.317,24.941,9.448,-0.1819,-0.0813,-0.0021,0.4792,1.2088,9.6760
1774367352.427,24.991,9.439,-0.1819,-0.0812,-0.0021,0.7932,-0.8211,9.6890
1774367352.537,25.040,9.430,-0.1819,-0.0812,-0.0021,0.9715,1.1749,9.9482
1774367352.654,25.089,9.421,-0.1819,-0.0812,-0.0021,0.8833,1.0962,9.8907
1774367352.759,25.138,9.412,-0.1819,-0.0812,-0.0021,0.6921,-0.0043,9.7314
1774367352.870,25.187,9.402,-0.1819,-0.0812,-0.0021,0.7502,0.1742,9.7826
1774367352.981,25.237,9.393,-0.1819,-0.0812,-0.0021,0.9754,1.1368,9.9457
1774367353.090,25.286,9.384,-0.1819,-0.0812,-0.0021,0.9735,1.1409,9.9458
1774367353.197,25.335,9.375,-0.1819,-0.0813,-0.0021,0.9670,1.2748,9.9552
1774367353.303,25.384,9.366,-0.1819,-0.0812,-0.0021,0.5873,0.3300,9.7252
1774367353.411,25.433,9.357,-0.1819,-0.0812,-0.0021,0.7987,-0.8644,9.6870
1774367353.515,25.482,9.348,-0.1819,-0.0812,-0.0021,0.7294,-0.4860,9.6983
1774367353.627,25.532,9.339,-0.1819,-0.0812,-0.0021,0.8000,-0.8758,9.6865
1774367353.737,25.581,9.330,-0.1819,-0.0813,-0.0021,0.4786,1.2019,9.6758
1774367353.849,25.630,9.321,-0.1819,-0.0812,-0.0021,0.9697,1.1623,9.9476
1774367353.953,25.679,9.312,-0.1819,-0.0812,-0.0021,0.7939,-0.8263,9.6888
1774367354.060,25.728,9.303,-0.1819,-0.0813,-0.0021,0.7951,-0.8384,9.6882
1774367354.166,25.777,9.294,-0.1819,-0.0813,-0.0021,0.9698,1.2213,9.9508
1774367354.277,25.827,9.285,-0.1819,-0.0812,-0.0021,0.5751,0.4116,9.7288
1774367354.386,25.876,9.276,-0.1819,-0.0812,-0.0021,0.6894,0.1840,9.7501
1774367354.490,25.925,9.267,-0.1819,-0.0812,-0.0021,0.9694,1.1924,9.9493
1774367354.602,25.974,9.258,-0.1819,-0.0813,-0.0021,0.8007,-0.8846,9.6861
1774367354.706,26.023,9.249,-0.1819,-0.0812,-0.0021,0.8002,-0.8796,9.6864
1774367354.814,26.072,9.240,-0.1819,-0.0812,-0.0021,0.7943,-0.8269,9.6887
1774367354.920,26.122,9.231,-0.1819,-0.0812,-0.0021,0.7983,-0.8652,9.6870
1774367355.028,26.171,9.222,-0.1819,-0.0812,-0.0021,0.7003,-0.2884,9.7068
1774367355.143,26.220,9.213,-0.1819,-0.0813,-0.0021,0.7692,0.2539,9.7957
1774367355.246,26.269,9.203,-0.1819,-0.0812,-0.0021,0.6154,0.1540,9.7185
1774367355.357,26.318,9.194,-0.1819,-0.0812,-0.0021,0.7890,-0.7890,9.6905
1774367355.467,26.368,9.185,-0.1819,-0.0812,-0.0021,0.7336,-0.5037,9.6982
1774367355.572,26.417,9.176,-0.1819,-0.0812,-0.0021,0.9207,1.0848,9.9102
1774367355.686,26.466,9.167,-0.1819,-0.0812,-0.0021,0.6230,0.1187,9.7176
1774367355.811,26.515,9.158,-0.1819,-0.0812,-0.0021,0.6290,0.0876,9.7167
1774367355.916,26.564,9.149,-0.1819,-0.0812,-0.0021,0.8642,0.7931,9.8649
1774367356.030,26.613,9.140,-0.1819,-0.0812,-0.0021,0.7906,-0.7997,9.6900
1774367356.150,26.663,9.131,-0.1819,-0.0812,-0.0021,0.7974,-0.8534,9.6874
1774367356.269,26.712,9.122,-0.1819,-0.0812,-0.0021,0.7975,-0.8580,9.6874
1774367356.374,26.761,9.113,-0.1819,-0.0812,-0.0021,0.7875,-0.7740,9.6911
1774367356.499,26.810,9.104,-0.1819,-0.0813,-0.0021,0.7876,0.1645,9.7990
1774367356.622,26.859,9.095,-0.1819,-0.0812,-0.0021,0.7962,-0.8488,9.6878
1774367356.725,26.908,9.086,-0.1819,-0.0812,-0.0021,0.9707,1.1620,9.9474
1774367356.830,26.958,9.077,-0.1819,-0.0813,-0.0021,0.7997,-0.8787,9.6865
1774367356.945,27.007,9.068,-0.1819,-0.0812,-0.0021,0.8005,-0.8826,9.6862
1774367357.067,27.056,9.059,-0.1819,-0.0812,-0.0021,0.6501,0.0812,9.7249
1774367357.176,27.105,9.050,-0.1819,-0.0812,-0.0021,0.7607,0.3039,9.7970
1774367357.287,27.154,9.041,-0.1819,-0.0812,-0.0021,0.5677,0.4552,9.7301
1774367357.394,27.204,9.032,-0.1819,-0.0812,-0.0021,0.7820,-0.7262,9.6934
1774367357.498,27.253,9.023,-0.1819,-0.0812,-0.0021,0.7884,-0.7828,9.6907
1774367357.609,27.302,9.014,-0.1819,-0.0812,-0.0021,0.7950,-0.8346,9.6883
1774367357.718,27.351,9.005,-0.1819,-0.0812,-0.0021,0.9741,1.1247,9.9451
1774367357.820,27.400,8.995,-0.1819,-0.0812,-0.0021,0.6590,-0.0630,9.7132
1774367357.922,27.449,8.986,-0.1819,-0.0812,-0.0021,0.9752,1.1230,9.9448
1774367358.024,27.499,8.977,-0.1819,-0.0812,-0.0021,0.5764,0.3909,9.7275
1774367358.133,27.548,8.968,-0.1819,-0.0813,-0.0021,0.9679,1.2199,9.9510
1774367358.240,27.597,8.959,-0.1819,-0.0812,-0.0021,0.7888,-0.7856,9.6907
1774367358.347,27.646,8.950,-0.1819,-0.0812,-0.0021,0.7991,-0.8691,9.6868
1774367358.450,27.695,8.941,-0.1819,-0.0812,-0.0021,0.7998,-0.8775,9.6865
1774367358.565,27.744,8.932,-0.1819,-0.0812,-0.0021,0.9754,1.1227,9.9448
1774367358.666,27.794,8.923,-0.1819,-0.0812,-0.0021,0.8009,-0.8859,9.6861
1774367358.778,27.843,8.914,-0.1819,-0.0812,-0.0021,0.7969,-0.8536,9.6875
1774367358.888,27.892,8.905,-0.1819,-0.0812,-0.0021,0.9723,1.1678,9.9477
1774367358.994,27.941,8.896,-0.1819,-0.0812,-0.0021,0.9737,1.1408,9.9459
1774367359.098,27.990,8.887,-0.1819,-0.0812,-0.0021,0.9197,1.0862,9.9084
1774367359.211,28.040,8.878,-0.1819,-0.0812,-0.0021,0.9779,1.1125,9.9439
1774367359.325,28.089,8.869,-0.1819,-0.0812,-0.0021,0.7841,-0.7450,9.6925
1774367359.430,28.138,8.860,-0.1819,-0.0812,-0.0021,0.6451,0.0009,9.7141
1774367359.547,28.187,8.851,-0.1819,-0.0813,-0.0021,0.7160,0.1193,9.7572
1774367359.664,28.236,8.842,-0.1819,-0.0812,-0.0021,0.7887,-0.7815,9.6908
1774367359.769,28.285,8.833,-0.1819,-0.0812,-0.0021,0.9723,1.1785,9.9482
1774367359.872,28.335,8.824,-0.1819,-0.0812,-0.0021,0.9695,1.1896,9.9489
1774367359.978,28.384,8.815,-0.1819,-0.0812,-0.0021,0.7933,-0.8258,9.6888
1774367360.094,28.433,8.806,-0.1819,-0.0812,-0.0021,0.7349,0.3646,9.7818
1774367360.200,28.482,8.797,-0.1819,-0.0812,-0.0021,0.7531,0.2729,9.7789
1774367360.306,28.531,8.787,-0.1819,-0.0812,-0.0021,0.7880,-0.7757,9.6911
1774367360.418,28.580,8.778,-0.1819,-0.0813,-0.0021,1.1070,-0.0286,9.9582
1774367360.527,28.630,8.769,-0.1819,-0.0812,-0.0021,0.7671,0.2020,9.7953
1774367360.636,28.679,8.760,-0.1819,-0.0813,-0.0021,0.7719,0.1473,9.7917
1774367360.747,28.728,8.751,-0.1819,-0.0812,-0.0021,0.7955,-0.8391,9.6882
1774367360.862,28.777,8.742,-0.1819,-0.0813,-0.0021,0.7789,0.1224,9.7926
1774367360.970,28.826,8.733,-0.1819,-0.0813,-0.0021,0.9694,1.2258,9.9510
1774367361.076,28.875,8.724,-0.1819,-0.0812,-0.0021,0.9771,1.1062,9.9438
1774367361.199,28.925,8.715,-0.1819,-0.0812,-0.0021,1.1382,0.0533,9.9851
1774367361.301,28.974,8.706,-0.1819,-0.0813,-0.0021,0.7974,-0.8605,9.6873
1774367361.414,29.023,8.697,-0.1819,-0.0812,-0.0021,0.7979,-0.8600,9.6872
1774367361.539,29.072,8.688,-0.1819,-0.0812,-0.0021,0.5906,0.3052,9.7239
1774367361.657,29.121,8.679,-0.1819,-0.0812,-0.0021,0.7973,-0.8544,9.6875
1774367361.764,29.171,8.670,-0.1819,-0.0813,-0.0021,0.6984,-0.0510,9.7294
1774367361.866,29.220,8.661,-0.1819,-0.0812,-0.0021,0.7952,-0.8386,9.6882
1774367361.972,29.269,8.652,-0.1819,-0.0812,-0.0021,0.7967,-0.8473,9.6876
1774367362.084,29.318,8.643,-0.1819,-0.0812,-0.0021,0.9724,1.1107,9.9445
1774367362.186,29.367,8.634,-0.1819,-0.0812,-0.0021,0.5746,0.3995,9.7276
1774367362.308,29.416,8.625,-0.1819,-0.0812,-0.0021,0.5916,0.2980,9.7235
1774367362.423,29.466,8.616,-0.1819,-0.0812,-0.0021,0.8894,1.0862,9.8938
1774367362.537,29.515,8.607,-0.1819,-0.0812,-0.0021,0.9674,1.2131,9.9508
1774367362.658,29.564,8.598,-0.1819,-0.0813,-0.0021,0.7800,0.1658,9.7982
1774367362.771,29.613,8.589,-0.1819,-0.0812,-0.0021,0.5855,0.3350,9.7252
1774367362.885,29.662,8.579,-0.1819,-0.0813,-0.0021,0.7940,-0.8293,9.6887
1774367363.012,29.711,8.570,-0.1819,-0.0812,-0.0021,0.6867,0.2041,9.7512
1774367363.115,29.761,8.561,-0.1819,-0.0813,-0.0021,0.7914,-0.8121,9.6895
1774367363.225,29.810,8.552,-0.1819,-0.0813,-0.0021,0.7901,0.1449,9.8014
1774367363.348,29.859,8.543,-0.1819,-0.0812,-0.0021,0.5685,0.4423,9.7296
1774367363.476,29.908,8.534,-0.1819,-0.0812,-0.0021,0.7940,-0.8204,9.6888
1774367363.588,29.957,8.525,-0.1819,-0.0812,-0.0021,0.9693,1.1870,9.9490
1774367363.700,30.007,8.516,-0.1819,-0.0812,-0.0021,0.7848,-0.7528,9.6922
1774367363.803,30.056,8.507,-0.1819,-0.0813,-0.0021,0.7416,0.3407,9.7836
1774367363.914,30.105,8.498,-0.1819,-0.0813,-0.0021,0.7204,0.1415,9.7624
1774367364.023,30.154,8.489,-0.1819,-0.0812,-0.0021,0.7855,-0.7551,9.6920
1774367364.135,30.203,8.480,-0.1819,-0.0812,-0.0021,0.9734,1.1401,9.9459
1774367364.237,30.252,8.471,-0.1819,-0.0812,-0.0021,0.9665,1.2109,9.9507
1774367364.350,30.302,8.462,-0.1819,-0.0812,-0.0021,0.5903,0.3148,9.7245
1774367364.454,30.351,8.453,-0.1819,-0.0812,-0.0021,0.5744,0.4025,9.7275
1774367364.559,30.400,8.444,-0.1819,-0.0812,-0.0021,0.6896,0.0154,9.7323
1774367364.667,30.449,8.435,-0.1819,-0.0812,-0.0021,0.9173,1.0725,9.9088
1774367364.778,30.498,8.426,-0.1819,-0.0813,-0.0021,0.7321,0.1367,9.7681
1774367364.889,30.547,8.417,-0.1819,-0.0812,-0.0021,0.6230,0.2572,9.7317
1774367365.000,30.597,8.408,-0.1819,-0.0812,-0.0021,0.6927,0.1251,9.7452
1774367365.108,30.646,8.399,-0.1819,-0.0813,-0.0021,0.8027,-0.9024,9.6853
1774367365.220,30.695,8.390,-0.1819,-0.0812,-0.0021,0.7882,-0.7798,9.6909
1774367365.330,30.744,8.380,-0.1819,-0.0813,-0.0021,0.7983,-0.8672,9.6870
1774367365.440,30.793,8.371,-0.1819,-0.0813,-0.0021,0.8038,-0.9121,9.6849
1774367365.555,30.842,8.362,-0.1819,-0.0812,-0.0021,0.9038,1.0788,9.9018
1774367365.666,30.892,8.353,-0.1819,-0.0812,-0.0021,0.6863,0.2034,9.7509
1774367365.775,30.941,8.344,-0.1819,-0.0812,-0.0021,0.7953,-0.8367,9.6883
1774367365.892,30.990,8.335,-0.1819,-0.0813,-0.0021,0.7640,0.2852,9.7968
1774367366.007,31.039,8.326,-0.1819,-0.0812,-0.0021,0.7095,0.1884,9.7622
1774367366.120,31.088,8.317,-0.1819,-0.0812,-0.0021,0.6912,0.0104,9.7322
1774367366.225,31.138,8.308,-0.1819,-0.0812,-0.0021,0.8358,0.6769,9.8446
1774367366.339,31.187,8.299,-0.1819,-0.0812,-0.0021,0.7270,-0.4405,9.7011
1774367366.449,31.236,8.290,-0.1819,-0.0812,-0.0021,0.9756,1.1270,9.9450
1774367366.563,31.285,8.281,-0.1819,-0.0812,-0.0021,0.9742,1.1163,9.9447
1774367366.674,31.334,8.272,-0.1819,-0.0812,-0.0021,0.7285,-0.4602,9.7006
1774367366.782,31.383,8.263,-0.1819,-0.0813,-0.0021,0.7698,0.2508,9.7959
1774367366.887,31.433,8.254,-0.1819,-0.0812,-0.0021,0.7909,-0.8039,9.6898
1774367366.994,31.482,8.245,-0.1819,-0.0812,-0.0021,0.5965,0.2607,9.7216
1774367367.106,31.531,8.236,-0.1819,-0.0812,-0.0021,0.5719,0.4146,9.7282
1774367367.217,31.580,8.227,-0.1819,-0.0812,-0.0021,0.9684,1.1810,9.9490
1774367367.323,31.629,8.218,-0.1819,-0.0812,-0.0021,0.6922,-0.0025,9.7314
1774367367.432,31.678,8.209,-0.1819,-0.0813,-0.0021,0.7997,-0.8761,9.6865
1774367367.544,31.728,8.200,-0.1819,-0.0812,-0.0021,0.7918,-0.8076,9.6895
1774367367.667,31.777,8.191,-0.1819,-0.0813,-0.0021,0.7100,0.1590,9.7586
1774367367.774,31.826,8.182,-0.1819,-0.0812,-0.0021,0.9723,1.1872,9.9487
1774367367.882,31.875,8.172,-0.1819,-0.0813,-0.0021,0.8010,-0.8889,9.6860
1774367367.999,31.924,8.163,-0.1819,-0.0813,-0.0021,0.7605,0.3041,9.7970
1774367368.103,31.974,8.154,-0.1819,-0.0812,-0.0021,0.6626,-0.1016,9.7105
1774367368.214,32.023,8.145,-0.1819,-0.0812,-0.0021,0.7979,-0.8618,9.6872
1774367368.322,32.072,8.136,-0.1819,-0.0812,-0.0021,0.7785,-0.7141,9.6935
1774367368.429,32.121,8.127,-0.1819,-0.0812,-0.0021,0.7853,-0.7580,9.6919
1774367368.533,32.170,8.118,-0.1819,-0.0812,-0.0021,0.7805,-0.7162,9.6938
1774367368.639,32.219,8.109,-0.1819,-0.0812,-0.0021,0.9719,1.1753,9.9481
1774367368.746,32.269,8.100,-0.1819,-0.0812,-0.0021,0.7938,-0.8256,9.6888
1774367368.876,32.318,8.091,-0.1819,-0.0812,-0.0021,0.8868,1.0982,9.8904
1774367368.991,32.367,8.082,-0.1819,-0.0813,-0.0021,0.7956,-0.8425,9.6881
1774367369.112,32.416,8.073,-0.1819,-0.0813,-0.0021,0.9729,1.1824,9.9485
1774367369.222,32.465,8.064,-0.1819,-0.0812,-0.0021,0.7931,-0.8142,9.6892
1774367369.331,32.514,8.055,-0.1819,-0.0812,-0.0021,0.7874,-0.7719,9.6912
1774367369.438,32.564,8.046,-0.1819,-0.0812,-0.0021,0.9750,1.1313,9.9452
1774367369.553,32.613,8.037,-0.1819,-0.0812,-0.0021,0.9738,1.1198,9.9449
1774367369.670,32.662,8.028,-0.1819,-0.0812,-0.0021,0.6984,-0.2940,9.7059
1774367369.775,32.711,8.019,-0.1819,-0.0812,-0.0021,0.7680,0.2620,9.7959
1774367369.880,32.760,8.010,-0.1819,-0.0812,-0.0021,0.9173,1.0936,9.9077
1774367369.999,32.810,8.001,-0.1819,-0.0812,-0.0021,0.9691,1.1792,9.9485
1774367370.108,32.859,7.992,-0.1819,-0.0812,-0.0021,0.7857,-0.7584,9.6919
1774367370.216,32.908,7.983,-0.1819,-0.0812,-0.0021,0.5752,0.3824,9.7267
1774367370.318,32.957,7.974,-0.1819,-0.0812,-0.0021,0.7218,-0.4300,9.7005
1774367370.431,33.006,7.964,-0.1819,-0.0812,-0.0021,0.7987,-0.8662,9.6869
1774367370.549,33.055,7.955,-0.1819,-0.0812,-0.0021,0.7857,-0.7614,9.6918
1774367370.657,33.105,7.946,-0.1819,-0.0813,-0.0021,0.7825,0.1574,9.7987
1774367370.770,33.154,7.937,-0.1819,-0.0812,-0.0021,0.9722,1.1456,9.9465
1774367370.873,33.203,7.928,-0.1819,-0.0812,-0.0021,0.7860,0.5005,9.8117
1774367370.997,33.252,7.919,-0.1819,-0.0812,-0.0021,0.9772,1.1261,9.9446
1774367371.121,33.301,7.910,-0.1819,-0.0813,-0.0021,0.8038,-0.9133,9.6849
1774367371.233,33.350,7.901,-0.1819,-0.0813,-0.0021,0.9707,1.2001,9.9495
1774367371.341,33.400,7.892,-0.1819,-0.0812,-0.0021,0.7874,-0.7753,9.6911
1774367371.471,33.449,7.883,-0.1819,-0.0812,-0.0021,0.7996,-0.8745,9.6866
1774367371.578,33.498,7.874,-0.1819,-0.0812,-0.0021,0.6918,0.0017,9.7319
1774367371.693,33.547,7.865,-0.1819,-0.0812,-0.0021,0.7941,-0.8297,9.6886
1774367371.803,33.596,7.856,-0.1819,-0.0813,-0.0021,0.7932,-0.8254,9.6889
1774367371.910,33.645,7.847,-0.1819,-0.0812,-0.0021,0.7920,-0.8119,9.6894
1774367372.020,33.695,7.838,-0.1819,-0.0812,-0.0021,0.7862,-0.7647,9.6916
1774367372.130,33.744,7.829,-0.1819,-0.0813,-0.0021,0.7956,-0.8430,9.6880
1774367372.232,33.793,7.820,-0.1819,-0.0812,-0.0021,0.5818,0.3767,9.7275
1774367372.342,33.842,7.811,-0.1819,-0.0812,-0.0021,0.7971,-0.8532,9.6876
1774367372.447,33.891,7.802,-0.1819,-0.0813,-0.0021,0.7949,-0.8368,9.6882
1774367372.552,33.941,7.793,-0.1819,-0.0812,-0.0021,0.6510,-0.0328,9.7135
1774367372.659,33.990,7.784,-0.1819,-0.0812,-0.0021,0.7834,0.1891,9.8028
1774367372.769,34.039,7.775,-0.1819,-0.0812,-0.0021,0.5885,0.3189,9.7246
1774367372.882,34.088,7.766,-0.1819,-0.0813,-0.0021,0.8789,1.0990,9.8865
1774367372.999,34.137,7.756,-0.1819,-0.0812,-0.0021,0.9768,1.1170,9.9444
1774367373.101,34.186,7.747,-0.1819,-0.0813,-0.0021,0.7972,-0.8528,9.6876
1774367373.208,34.236,7.738,-0.1819,-0.0812,-0.0021,0.7891,-0.7861,9.6906
1774367373.314,34.285,7.729,-0.1819,-0.0812,-0.0021,0.9645,1.2101,9.9511
1774367373.427,34.334,7.720,-0.1819,-0.0813,-0.0021,0.9684,1.2125,9.9506
1774367373.534,34.383,7.711,-0.1819,-0.0812,-0.0021,0.7911,-0.8022,9.6898
1774367373.640,34.432,7.702,-0.1819,-0.0812,-0.0021,0.9720,1.1683,9.9478
1774367373.756,34.481,7.693,-0.1819,-0.0812,-0.0021,0.7868,-0.7706,9.6913
1774367373.868,34.531,7.684,-0.1819,-0.0812,-0.0021,0.9688,1.1828,9.9488
1774367373.975,34.580,7.675,-0.1819,-0.0812,-0.0021,0.7211,-0.4206,9.7019
1774367374.080,34.629,7.666,-0.1819,-0.0813,-0.0021,0.9714,1.1985,9.9492
1774367374.187,34.678,7.657,-0.1819,-0.0813,-0.0021,0.9622,1.3585,9.9622
1774367374.316,34.727,7.648,-0.1819,-0.0812,-0.0021,0.7978,-0.8631,9.6872
1774367374.430,34.777,7.639,-0.1819,-0.0812,-0.0021,0.5902,0.3061,9.7238
1774367374.536,34.826,7.630,-0.1819,-0.0812,-0.0021,0.7908,-0.8046,9.6898
1774367374.653,34.875,7.621,-0.1819,-0.0813,-0.0021,0.9689,1.2257,9.9511
1774367374.756,34.924,7.612,-0.1819,-0.0812,-0.0021,0.7982,-0.8618,9.6871
1774367374.862,34.973,7.603,-0.1819,-0.0812,-0.0021,0.5837,0.3536,9.7262
1774367374.983,35.022,7.594,-0.1819,-0.0812,-0.0021,0.9233,1.0728,9.9114
1774367375.102,35.072,7.585,-0.1819,-0.0812,-0.0021,0.6689,-0.1004,9.7130
1774367375.205,35.121,7.576,-0.1819,-0.0812,-0.0021,0.5993,0.2350,9.7204
1774367375.323,35.170,7.567,-0.1819,-0.0812,-0.0021,0.7904,-0.8015,9.6900
1774367375.431,35.219,7.557,-0.1819,-0.0812,-0.0021,0.9688,1.1872,9.9489
1774367375.545,35.268,7.548,-0.1819,-0.0812,-0.0021,0.7177,-0.4012,9.7025
1774367375.657,35.317,7.539,-0.1819,-0.0813,-0.0021,0.7686,0.2592,9.7963
1774367375.783,35.367,7.530,-0.1819,-0.0812,-0.0021,0.9712,1.1592,9.9474
1774367375.894,35.416,7.521,-0.1819,-0.0812,-0.0021,0.7478,0.3578,9.7944
1774367376.005,35.465,7.512,-0.1819,-0.0813,-0.0021,0.7843,0.1361,9.7971
1774367376.107,35.514,7.503,-0.1819,-0.0812,-0.0021,0.7954,-0.8422,9.6881
1774367376.213,35.563,7.494,-0.1819,-0.0812,-0.0021,0.6248,0.2483,9.7314
1774367376.332,35.612,7.485,-0.1819,-0.0812,-0.0021,0.7817,0.1721,9.8001
1774367376.438,35.662,7.476,-0.1819,-0.0812,-0.0021,0.7931,-0.8207,9.6890
1774367376.544,35.711,7.467,-0.1819,-0.0812,-0.0021,0.7873,-0.7716,9.6913
1774367376.666,35.760,7.458,-0.1819,-0.0812,-0.0021,0.7822,-0.7308,9.6932
1774367376.791,35.809,7.449,-0.1819,-0.0812,-0.0021,0.9673,1.1661,9.9483
1774367376.904,35.858,7.440,-0.1819,-0.0812,-0.0021,0.7947,-0.8315,9.6886
1774367377.012,35.908,7.431,-0.1819,-0.0812,-0.0021,0.9688,1.1839,9.9490
1774367377.115,35.957,7.422,-0.1819,-0.0812,-0.0021,0.9715,1.1693,9.9477
1774367377.228,36.006,7.413,-0.1819,-0.0812,-0.0021,0.7941,-0.8297,9.6886
1774367377.336,36.055,7.404,-0.1819,-0.0812,-0.0021,0.9700,1.1890,9.9492
1774367377.445,36.104,7.395,-0.1819,-0.0813,-0.0021,0.6970,-0.0383,9.7300
1774367377.555,36.153,7.386,-0.1819,-0.0812,-0.0021,0.7980,-0.8596,9.6873
1774367377.675,36.203,7.377,-0.1819,-0.0812,-0.0021,0.5780,0.4001,9.7284
1774367377.782,36.252,7.368,-0.1819,-0.0812,-0.0021,0.5917,0.2931,9.7233
1774367377.888,36.301,7.359,-0.1819,-0.0813,-0.0021,0.7561,0.2629,9.7789
1774367377.998,36.350,7.349,-0.1819,-0.0812,-0.0021,0.7509,0.1351,9.7786
1774367378.112,36.399,7.340,-0.1819,-0.0812,-0.0021,0.9680,1.1884,9.9493
1774367378.225,36.448,7.331,-0.1819,-0.0812,-0.0021,0.9771,1.1103,9.9440
1774367378.329,36.498,7.322,-0.1819,-0.0812,-0.0021,0.7841,-0.7473,9.6924
1774367378.438,36.547,7.313,-0.1819,-0.0812,-0.0021,1.1620,-0.0046,9.9917
1774367378.570,36.596,7.304,-0.1819,-0.0812,-0.0021,0.5670,0.4562,9.7303
1774367378.680,36.645,7.295,-0.1819,-0.0812,-0.0021,0.5821,0.3740,9.7273
1774367378.791,36.694,7.286,-0.1819,-0.0812,-0.0021,0.9721,1.1694,9.9476
1774367378.895,36.744,7.277,-0.1819,-0.0812,-0.0021,0.7845,-0.7469,9.6924
1774367378.998,36.793,7.268,-0.1819,-0.0812,-0.0021,0.7966,-0.8494,9.6878
1774367379.109,36.842,7.259,-0.1819,-0.0813,-0.0021,0.8041,-0.9167,9.6847
1774367379.213,36.891,7.250,-0.1819,-0.0812,-0.0021,0.7722,-0.6863,9.6946
1774367379.317,36.940,7.241,-0.1819,-0.0812,-0.0021,1.1382,0.0535,9.9851
1774367379.424,36.989,7.232,-0.1819,-0.0813,-0.0021,0.7989,-0.8718,9.6868
1774367379.537,37.039,7.223,-0.1819,-0.0813,-0.0021,0.9710,1.1966,9.9495
1774367379.652,37.088,7.214,-0.1819,-0.0812,-0.0021,0.7932,-0.8187,9.6891
1774367379.763,37.137,7.205,-0.1819,-0.0812,-0.0021,0.9713,1.1768,9.9484
1774367379.878,37.186,7.196,-0.1819,-0.0812,-0.0021,0.7941,-0.8260,9.6888
1774367379.992,37.235,7.187,-0.1819,-0.0812,-0.0021,0.7939,-0.8223,9.6888
1774367380.108,37.284,7.178,-0.1819,-0.0812,-0.0021,0.5875,0.3344,9.7253
1774367380.217,37.334,7.169,-0.1819,-0.0813,-0.0021,0.7011,-0.0911,9.7263
1774367380.321,37.383,7.160,-0.1819,-0.0812,-0.0021,0.9084,1.0865,9.9046
1774367380.433,37.432,7.151,-0.1819,-0.0812,-0.0021,0.5721,0.4158,9.7284
1774367380.545,37.481,7.141,-0.1819,-0.0812,-0.0021,0.7995,-0.8690,9.6866
1774367380.647,37.530,7.132,-0.1819,-0.0812,-0.0021,0.8045,-0.9190,9.6847
1774367380.750,37.580,7.123,-0.1819,-0.0812,-0.0021,0.7911,-0.7986,9.6899
1774367380.857,37.629,7.114,-0.1819,-0.0812,-0.0021,0.9191,1.0849,9.9096
1774367380.970,37.678,7.105,-0.1819,-0.0812,-0.0021,0.7967,-0.8508,9.6877
1774367381.074,37.727,7.096,-0.1819,-0.0813,-0.0021,0.7789,0.1445,9.7951
1774367381.194,37.776,7.087,-0.1819,-0.0812,-0.0021,0.5691,0.4365,9.7293
1774367381.299,37.825,7.078,-0.1819,-0.0812,-0.0021,0.7913,-0.8031,9.6898
1774367381.404,37.875,7.069,-0.1819,-0.0812,-0.0021,0.5883,0.3251,9.7248
1774367381.514,37.924,7.060,-0.1819,-0.0813,-0.0021,0.9676,1.2213,9.9514
1774367381.618,37.973,7.051,-0.1819,-0.0812,-0.0021,0.9220,1.0815,9.9104
1774367381.734,38.022,7.042,-0.1819,-0.0812,-0.0021,0.7916,-0.8070,9.6896
1774367381.845,38.071,7.033,-0.1819,-0.0812,-0.0021,0.7999,-0.8740,9.6866
1774367381.952,38.120,7.024,-0.1819,-0.0812,-0.0021,0.8912,1.0917,9.8945
1774367382.054,38.170,7.015,-0.1819,-0.0812,-0.0021,0.4762,1.2033,9.6759
1774367382.159,38.219,7.006,-0.1819,-0.0812,-0.0021,0.6223,0.2645,9.7320
1774367382.273,38.268,6.997,-0.1819,-0.0812,-0.0021,0.6935,-0.0113,9.7312
1774367382.378,38.317,6.988,-0.1819,-0.0812,-0.0021,0.7931,-0.8220,9.6890
